object,field,RA,DEC,radius_aper(pixel),uJava,F378,F395,F410,F430,gSDSS,F515,rSDSS,F660,iSDSS,F861,zSDSS,e_uJava,e_F378,e_F395,e_F410,e_F430,e_gSDSS,e_F515,e_rSDSS,e_F660,e_iSDSS,e_F861,e_zSDSS
[H86] 109,MC0094,12.437083,-72.86639,25.0,15.375242471937225,15.156551341074934,14.917434011333564,14.764138529187196,14.749565264597262,14.634158710693608,14.529083496721437,14.339944008497113,14.292868914526625,14.135145267422276,14.081267483902039,14.04728283156461,0.15375242471937225,0.15156551341074934,0.14917434011333564,0.14764138529187196,0.1474956526459726,0.1463415871069361,0.14529083496721437,0.14339944008497113,0.14292868914526627,0.14135145267422275,0.14081267483902038,0.14047282831564611
[H86] 109,MC0115,12.437083,-72.86639,25.0,15.4279231455596,15.142117546700433,15.02256206650064,14.830968421272047,14.836044905890901,14.659464543390959,14.576885756248263,14.336585282460113,14.319085373143123,14.19703468745663,14.142002629199133,14.106568739435549,0.154279231455596,0.15142117546700434,0.15022562066500642,0.14830968421272048,0.14836044905890902,0.1465946454339096,0.14576885756248265,0.14336585282460113,0.14319085373143123,0.1419703468745663,0.14142002629199132,0.1410656873943555
[H86] 11,MC0114,8.235,-73.50306,40.0,17.449952480842033,16.949259598058134,16.845547776359233,16.410663318254137,16.206582324859433,15.657724479708254,15.544881707982071,14.862701510943971,14.737382281764146,14.352951887591514,14.192934825092065,14.097689043559411,0.17449952480842032,0.16949259598058133,0.16845547776359232,0.16410663318254137,0.16206582324859434,0.15657724479708254,0.15544881707982072,0.1486270151094397,0.14737382281764147,0.14352951887591514,0.14192934825092066,0.1409768904355941
[H86] 112,MC0115,12.532083,-73.190834,40.0,13.561453308722866,13.075990015518666,12.93253878368413,12.764817946205985,12.77138130034013,12.743884122820681,12.677908164290253,12.650960988678555,12.680370318886743,12.686451053239237,12.716812296372076,12.698385632684332,0.13561453308722868,0.13075990015518665,0.1293253878368413,0.12764817946205986,0.1277138130034013,0.1274388412282068,0.12677908164290252,0.12650960988678556,0.12680370318886744,0.12686451053239237,0.12716812296372076,0.1269838563268433
[H86] 113,MC0115,12.793333,-73.58972,25.0,15.728980145548372,15.325804461925076,15.156278449101922,14.900948734414127,14.892513192235093,14.756724872169874,14.682808450228912,14.546099543087621,14.525221098534256,14.466748004398205,14.45620092052123,14.468333652560945,0.1572898014554837,0.15325804461925077,0.15156278449101923,0.14900948734414127,0.14892513192235093,0.14756724872169874,0.14682808450228912,0.1454609954308762,0.14525221098534258,0.14466748004398206,0.1445620092052123,0.14468333652560947
[H86] 114,MC0094,12.642083,-72.65083,45.0,14.435202902074955,14.027057340053204,13.837392962030117,13.550300083563748,13.559092620395507,13.441113393191976,13.361718012088769,13.225339783996604,13.16303703406159,13.093649531330513,13.07136161226348,13.043168875908655,0.14435202902074956,0.14027057340053203,0.13837392962030118,0.1355030008356375,0.13559092620395508,0.13441113393191978,0.1336171801208877,0.13225339783996604,0.1316303703406159,0.13093649531330515,0.1307136161226348,0.13043168875908656
[H86] 116,MC0094,12.665,-72.964165,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
[H86] 116,MC0115,12.665,-72.964165,29.999999999999996,14.089633887419588,13.656442871516795,13.455947714047184,13.287795272180407,13.31362232207591,13.315930772893232,13.278569138638389,13.278631620106356,13.267424984963974,13.35354014849534,13.42251005895251,13.37366082239402,0.1408963388741959,0.13656442871516794,0.13455947714047184,0.13287795272180408,0.1331362232207591,0.1331593077289323,0.13278569138638388,0.13278631620106357,0.13267424984963974,0.1335354014849534,0.1342251005895251,0.1337366082239402
[H86] 117,MC0115,12.921667,-73.53083,25.0,15.024132530023227,14.876890026082357,14.94723342950985,14.82980670221308,14.86218603057235,14.865227768790845,14.888172829116254,14.883302871490908,14.65764028623495,14.986575578492545,15.109712552083938,15.078789754483784,0.15024132530023226,0.14876890026082357,0.1494723342950985,0.1482980670221308,0.1486218603057235,0.14865227768790845,0.14888172829116253,0.14883302871490908,0.1465764028623495,0.14986575578492545,0.15109712552083937,0.15078789754483785
[H86] 119,MC0094,12.9,-72.540276,40.0,13.325590287449295,13.197101249061864,13.183996272941698,13.110531340583773,13.162990227589155,13.233615819307698,13.261858784480586,13.386013150773312,13.354898041014254,13.47796210008451,13.584596878875445,13.58515840002611,0.13325590287449296,0.13197101249061866,0.13183996272941698,0.13110531340583773,0.13162990227589155,0.13233615819307698,0.13261858784480585,0.13386013150773313,0.13354898041014254,0.1347796210008451,0.13584596878875446,0.1358515840002611
NoName_11,MC0093,8.252917,-72.988335,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
NoName_12,MC0114,8.252917,-72.988335,20.0,18.58027370505144,18.2218298699592,17.89224054644173,17.38022512493156,17.27936940373725,16.93691636246995,16.803149485937915,16.398483877963656,16.354655684457644,16.18435223252619,16.219337959024664,16.104320906287505,0.1858027370505144,0.18221829869959202,0.17892240546441732,0.1738022512493156,0.1727936940373725,0.1693691636246995,0.16803149485937915,0.16398483877963657,0.16354655684457645,0.16184352232526192,0.16219337959024663,0.16104320906287506
[H86] 120,MC0115,12.941667,-73.46694,20.0,16.06110297311798,15.799334942585814,15.642896860306763,15.430852652264466,15.468413616697262,15.266068684520683,15.228613256846689,14.805285395377826,14.731954359610626,14.44064118638615,14.166623069672848,14.156017235997577,0.1606110297311798,0.15799334942585813,0.15642896860306763,0.15430852652264468,0.15468413616697263,0.15266068684520684,0.1522861325684669,0.14805285395377826,0.14731954359610627,0.1444064118638615,0.14166623069672848,0.14156017235997578
[H86] 121,MC0115,12.84,-73.138336,29.999999999999996,14.920534345413255,14.752983759811386,14.699015969004366,14.376999545765894,14.243870592667069,13.6786279652573,13.470181657053098,12.770106969700972,12.615685337093371,12.316667590956095,12.133923548886802,12.06598093093917,0.14920534345413256,0.14752983759811386,0.14699015969004367,0.14376999545765895,0.14243870592667068,0.136786279652573,0.13470181657053099,0.12770106969700973,0.1261568533709337,0.12316667590956096,0.12133923548886802,0.12065980930939171
[H86] 122,MC0115,12.999583,-73.46139,25.0,16.38439118755865,16.069116199458055,16.019077566123425,15.748110154600226,15.589453134967869,15.010540466949085,14.918964104884607,14.150156625504247,13.807328046275419,13.302298166060542,12.998343669718835,12.885587766744688,0.1638439118755865,0.16069116199458056,0.16019077566123424,0.15748110154600226,0.15589453134967868,0.15010540466949085,0.14918964104884608,0.14150156625504248,0.1380732804627542,0.13302298166060542,0.12998343669718834,0.12885587766744688
[H86] 123,MC0115,12.93375,-73.16695,29.999999999999996,15.07297671879649,14.78142068042439,14.682766266580439,14.260362037274259,14.169874781501349,13.749221803698989,13.605807809292287,13.13118598599255,13.036482184495412,12.8662518787885,12.768098385180162,12.726967281875918,0.1507297671879649,0.1478142068042439,0.14682766266580438,0.1426036203727426,0.1416987478150135,0.13749221803698988,0.13605807809292286,0.1313118598599255,0.13036482184495413,0.128662518787885,0.12768098385180163,0.12726967281875917
[H86] 126,MC0115,12.973333,-73.098335,29.999999999999996,15.349174648841494,14.920964216925997,14.737471396220496,14.460569421632844,14.379213694120324,14.085903790670363,13.961966330513388,13.608187643662701,13.56119104429332,13.39825752573463,13.321382578380728,13.278323837605711,0.15349174648841493,0.14920964216925997,0.14737471396220497,0.14460569421632843,0.14379213694120324,0.14085903790670362,0.13961966330513387,0.136081876436627,0.1356119104429332,0.1339825752573463,0.13321382578380728,0.13278323837605713
[H86] 128,MC0094,13.011667,-72.818054,29.999999999999996,15.494054935734948,15.097563671781089,14.729163590252455,14.515034501132925,14.544171677285098,14.456659849662893,14.361542697786462,14.281404032190206,14.408555134195716,14.132902128866203,14.12256942986927,14.094131072642549,0.15494054935734947,0.1509756367178109,0.14729163590252456,0.14515034501132926,0.14544171677285098,0.14456659849662892,0.1436154269778646,0.14281404032190206,0.14408555134195716,0.14132902128866204,0.1412256942986927,0.1409413107264255
[H86] 128,MC0115,13.011667,-72.818054,29.999999999999996,15.588993053258022,15.096148079031185,14.824279981641984,14.623835174348512,14.64686262812068,14.495910037519206,14.433489382230064,14.30187670981237,14.452698162909929,14.227331418799228,14.224958210665177,14.185742827558665,0.15588993053258024,0.15096148079031185,0.14824279981641986,0.14623835174348512,0.1464686262812068,0.14495910037519205,0.14433489382230064,0.14301876709812372,0.1445269816290993,0.14227331418799227,0.14224958210665178,0.14185742827558664
[H86] 129,MC0094,13.052083,-72.53083,40.0,13.496577108815949,13.388627537306359,13.28678177963236,13.164825515101324,13.209376364646872,13.218501259275744,13.205625891772277,13.23530281199263,13.2215946843464,13.220639910852906,13.272552777995836,13.250224707748455,0.1349657710881595,0.1338862753730636,0.1328678177963236,0.13164825515101325,0.13209376364646871,0.13218501259275744,0.13205625891772277,0.1323530281199263,0.132215946843464,0.13220639910852908,0.13272552777995836,0.13250224707748454
[H86] 13,MC0114,8.373333,-73.54417,25.0,17.587067461071584,17.220718627367326,17.265682953840884,16.885303565241422,16.82513731048179,16.37606280153921,16.26426972677522,15.870030880093589,15.809925500730094,15.599377561840086,15.54783025457444,15.485292033349296,0.17587067461071584,0.17220718627367326,0.17265682953840883,0.16885303565241422,0.1682513731048179,0.1637606280153921,0.16264269726775218,0.15870030880093589,0.15809925500730093,0.15599377561840086,0.1554783025457444,0.15485292033349296
[H86] 130,MC0115,13.069583,-73.01778,45.0,13.346191769680326,12.999320907290128,12.891148302127572,12.745500529825671,12.760738516330811,12.753258415177394,12.735047239761823,12.7390881113298,12.749230040126005,12.822269438896447,12.877369002710132,12.852143521735094,0.13346191769680327,0.1299932090729013,0.12891148302127572,0.1274550052982567,0.1276073851633081,0.12753258415177393,0.12735047239761824,0.127390881113298,0.12749230040126006,0.12822269438896447,0.12877369002710132,0.12852143521735093
[H86] 132,MC0094,13.132917,-72.63084,29.999999999999996,14.505217088094495,14.350613339615268,14.378766878851327,14.269663851042733,14.30138329804085,14.269885898762853,14.27500022953421,14.248826062558361,14.032787121254522,14.22979663739199,14.27659830189571,14.274443307827527,0.14505217088094496,0.14350613339615267,0.14378766878851326,0.14269663851042733,0.1430138329804085,0.14269885898762855,0.1427500022953421,0.14248826062558362,0.14032787121254522,0.1422979663739199,0.1427659830189571,0.14274443307827528
[H86] 133,MC0094,13.138333,-72.680275,45.0,14.381087677553337,14.343752271803183,14.044090816327156,13.777542479907138,13.776753660472625,13.624253688299355,13.520160641707596,13.38566515535863,13.64768609858266,13.211237562743623,13.201262290551693,13.166172836629945,0.14381087677553336,0.14343752271803184,0.14044090816327157,0.1377754247990714,0.13776753660472627,0.13624253688299356,0.13520160641707596,0.1338566515535863,0.13647686098582662,0.13211237562743622,0.13201262290551694,0.13166172836629947
[H86] 134e,MC0094,13.2025,-72.98944,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
[H86] 134e,MC0115,13.2025,-72.98944,29.999999999999996,14.601316717678602,14.367276576751353,14.227981277282021,14.113652533983672,14.17180581206916,14.196409196263268,14.234387331242885,14.340704657610857,14.421170120018397,14.556171355649676,14.745994347921659,14.732749152024919,0.14601316717678603,0.14367276576751353,0.1422798127728202,0.14113652533983673,0.1417180581206916,0.14196409196263268,0.14234387331242887,0.14340704657610856,0.14421170120018398,0.14556171355649677,0.1474599434792166,0.14732749152024918
[H86] 135,MC0094,13.199583,-72.511665,29.999999999999996,16.165588540483995,15.637012906309904,15.287342925765747,14.96413722839295,14.964377971593105,14.83232155364005,14.77500167865988,14.713894012628755,14.787880264185691,14.636671520689031,14.708056977461142,14.68541703337824,0.16165588540483997,0.15637012906309905,0.15287342925765748,0.1496413722839295,0.14964377971593107,0.1483232155364005,0.1477500167865988,0.14713894012628756,0.1478788026418569,0.14636671520689032,0.14708056977461142,0.1468541703337824
[H86] 136,MC0094,13.277917,-72.34389,25.0,15.232408582987592,15.021912573045528,14.90722939747162,14.631749795720665,14.580251627720235,14.24948369740663,14.108768142720269,13.726796842000224,13.62289333317899,13.442060535415798,13.368055655848122,13.311173390017759,0.15232408582987592,0.1502191257304553,0.1490722939747162,0.14631749795720667,0.14580251627720237,0.1424948369740663,0.14108768142720268,0.13726796842000225,0.1362289333317899,0.13442060535415798,0.13368055655848124,0.13311173390017758
[H86] 137,MC0094,13.1375,-72.68056,50.0,13.897460341941507,13.812317070830186,13.530758013207096,13.123059532480116,13.092563275322119,12.791635883752912,12.639800203014968,12.384372895051877,12.447956530977988,12.230690273532675,12.163633093711349,12.159296850533753,0.13897460341941506,0.13812317070830188,0.13530758013207098,0.13123059532480116,0.1309256327532212,0.1279163588375291,0.12639800203014967,0.12384372895051877,0.12447956530977988,0.12230690273532675,0.12163633093711348,0.12159296850533753
[H86] 138,MC0094,13.289167,-72.574165,25.0,16.18144720240153,15.82157052690442,15.519850015193882,15.155474030553858,15.151356666740188,14.935832921335088,14.815130373426056,14.651950392114054,14.664595984490319,14.46536070054103,14.449599951046352,14.422977322000776,0.1618144720240153,0.15821570526904422,0.1551985001519388,0.1515547403055386,0.15151356666740187,0.14935832921335088,0.14815130373426055,0.14651950392114055,0.1466459598449032,0.1446536070054103,0.14449599951046352,0.14422977322000777
[H86] 139,MC0094,13.285,-72.83278,20.0,15.283505648370777,14.846716144885521,14.54291534132635,14.428667356965537,14.476746482925044,14.533470837085037,14.501189933900545,14.655936102522016,14.788396485635133,14.749136470352191,14.832567713752773,14.796730406907987,0.15283505648370777,0.14846716144885522,0.14542915341326348,0.14428667356965538,0.14476746482925046,0.14533470837085039,0.14501189933900546,0.14655936102522016,0.14788396485635133,0.14749136470352192,0.14832567713752773,0.14796730406907987
[H86] 139,MC0115,13.285,-72.83278,20.0,15.313474451328835,14.806653745903155,14.585266784912433,14.460385336702211,14.514482015636371,14.534251055786703,14.518786741468839,14.625465274280671,14.78406699096858,14.788020057636388,14.860421135940284,14.839986958641559,0.15313474451328835,0.14806653745903156,0.14585266784912432,0.1446038533670221,0.1451448201563637,0.14534251055786704,0.1451878674146884,0.14625465274280672,0.1478406699096858,0.1478802005763639,0.14860421135940283,0.1483998695864156
[H86] 140,MC0094,13.28375,-72.83305,25.0,15.201503558795633,14.776110165963509,14.469791490477139,14.34508914310149,14.38304313428414,14.42191097497721,14.38615670856246,14.510096556762397,14.639114755485398,14.567767086179682,14.65308266692503,14.599151608877136,0.15201503558795634,0.1477611016596351,0.14469791490477138,0.1434508914310149,0.1438304313428414,0.14421910974977212,0.14386156708562461,0.14510096556762397,0.146391147554854,0.1456776708617968,0.1465308266692503,0.14599151608877137
