ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M05010756-7100275,2,5485,75.28151,-71.007652,105.279,0,242.977997,0.008304,0.0,0.008304,512,3741.051,78.057,33554944,0.1694,0.0512,0,2.722074,3.982327,65536,,0,-0.508562,0.0145797,0,0.006769,0.011675,4.3139,"Mg_b ",0,0,-0.18387,0.009251,0,-0.19345,0.018918,0,0.35001,0.018519,0,0.01792,0.012072,512,,,0,0.1064,0.020195,0,-0.303882,0.038206,0,-0.038085,0.017172,0,0.005777,0.059671,0,0.224034,0.058257,512,,,0,0.106692,0.023169,512,,,512,,,0,-0.015107,0.04697,0,0.090348,0.051379,512,,,0,-0.524832,0.017589,0,-0.143788,0.040993,0,-0.122128,0.027882,512,,,133385,,,4654654112520134144,2.25,-0.163,282.46358353484055,-34.41972690539943,75.28154121515,-71.00762904478,3.635E-4,3.213E-4,101.99,4654654112520134144,75.28156972514,0.0157,-71.00762951017,0.0151,-0.0132,0.0149,-0.8884,2.09,2.088,0.023,-0.105,0.02,352,-1.3518,302.75,0.0,0.0,31,,,26,0.948,false,29331.8,50.351,14.51902,6767.8,59.6784,15.762423,33388.3,13.43891,1.369,2.323513,,,0,,,,,493660684,,0.003326,0.009972,0.00608,14.51902,0.003326,29331.8,-0.012,0.3618,0.3232,-0.0503,0.090369
2M05031959-7100006,5,5508,75.831661,-71.000191,83.368,0,222.630005,0.01552,0.167731,0.03751,512,3859.891,85.926,33554944,0.2975,0.053,0,2.312278,4.197205,65536,,0,-0.598382,0.0156687,0,0.041654,0.012975,2.36418,"Mg_b ",0,0,-0.30927,0.012406,0,-0.34373,0.024574,0,0.12818,0.022818,0,0.060572,0.015236,512,,,0,0.236602,0.022597,0,-0.265251,0.041451,0,0.011736,0.019391,0,0.327357,0.075247,0,0.209914,0.069972,512,,,0,-0.032622,0.028486,512,,,512,,,0,-0.063617,0.06205,0,0.151408,0.063674,512,,,0,-0.610382,0.018477,0,-0.129378,0.053126,0,-0.102648,0.032052,512,,,133385,,,4654656204155251968,2.157,0.024,282.39253627730295,-34.250369877732275,75.83161323783,-71.00016235203,7.03E-4,6.174E-4,75.29,4654656204155251968,75.83164232525,0.0334,-71.00016190254,0.0274,0.0276,0.0299,0.9236,2.133,2.131,0.043,0.101,0.039,329,0.4877,348.93,0.0,2.233E-15,31,,,26,1.018,false,7320.61,6.02877,16.026,2098.59,10.7953,17.033722,7646.34,15.039262,1.331,1.99446,,,0,,,,,493639132,,0.002897,0.006243,0.004447,16.026,0.002897,7320.61,-0.003,0.6978,0.6233,0.0638,0.117346
2M05031740-7057007,5,5508,75.822524,-70.950203,92.1889,0,198.598007,0.012909,0.046537,0.026437,512,3824.838,83.529,33554944,0.5128,0.0535,0,2.465528,4.292899,65536,,0,-0.636912,0.0156627,0,0.038374,0.012965,2.20414,"Mg_b ",0,0,-0.23051,0.011927,0,-0.18556,0.023603,0,0.08823,0.022411,0,0.034075,0.014635,512,,,0,0.144382,0.022342,0,-0.323631,0.040283,0,-0.065623,0.019057,0,0.328317,0.072031,0,0.293694,0.068846,512,,,0,0.105708,0.028189,512,,,512,,,0,0.019923,0.058667,0,-0.004192,0.061912,512,,,0,-0.632862,0.018594,0,-0.064138,0.050813,0,-0.115708,0.031886,512,,,131584,,,4654656792579356032,1.935,-0.012,282.33554359176156,-34.26736480706076,75.82258424174,-70.95021482732,7.519E-4,6.858E-4,71.37,4654656792579356032,75.82261117515,0.0326,-70.95021504553,0.0289,-0.0476,0.0295,-1.6155,1.979,1.978,0.046,-0.049,0.043,293,-0.5027,285.83,0.0,0.0,31,,,25,0.978,false,8278.69,8.80917,15.892462,2295.42,10.6813,16.936386,8745.86,14.89339,1.334,2.042996,,,0,,,,,493639770,,0.002988,0.005771,0.004521,15.892462,0.002988,8278.69,-0.007,0.7454,0.6928,0.0557,0.082603
2M05032375-7054184,6,5485,75.848982,-70.905136,101.409,0,254.686005,0.011233,0.115279,0.02658,512,3903.198,82.431,33554944,0.3862,0.0525,0,2.221877,3.909261,65536,,0,-0.476912,0.0132743,0,0.032583,0.011229,2.98064,"Mg_b ",0,0,-0.16092,0.010627,0,-0.13694,0.021236,0,0.3426,0.019597,0,0.039565,0.013192,0,-0.021544,0.054794,0,0.101832,0.019316,0,-0.208392,0.035546,0,0.013967,0.016699,0,0.025687,0.065941,0,0.087614,0.057901,512,,,0,0.104974,0.022785,512,,,512,,,0,-0.162707,0.053669,0,0.062058,0.052991,512,,,0,-0.486042,0.015652,0,-0.035748,0.045132,0,-0.146908,0.026102,512,,,131337,,,4654658441846785664,2.003,-0.069,282.28027333791215,-34.27178690455004,75.84898194755,-70.90515544367,6.898E-4,5.678E-4,78.18,4654658441846785664,75.84900848138,0.0295,-70.9051560501,0.0258,0.0056,0.0264,0.2104,1.958,1.953,0.043,-0.136,0.036,312,1.5843,357.69,0.074,0.6756,31,,,25,1.064,false,10258.0,6.1807,15.659709,3068.63,14.7624,16.621181,10466.1,14.698438,1.319,1.922744,,,0,,,,,493639962,,0.002832,0.005922,0.00406,15.659709,0.002832,10258.0,-0.005,0.6851,0.5734,0.0783,0.069997
2M05020959-7055020,5,5508,75.539979,-70.917236,73.6404,0,238.334,0.018715,0.066248,0.041414,512,4147.893,93.857,33554944,0.9881,0.0533,0,2.215644,3.741492,65536,,0,-0.401942,0.0130139,0,0.043314,0.011467,1.93166,GKg_b,0,0,-0.22523,0.014007,0,-0.38207,0.026998,0,0.47299,0.022954,0,0.059014,0.016799,0,-0.053624,0.064219,0,0.262312,0.020046,0,-0.165562,0.037438,0,0.047674,0.017849,0,0.552024,0.083506,0,0.125644,0.063028,0,-0.005,0.06693,0,0.036413,0.024815,512,,,0,-0.094165,0.096478,0,-0.202467,0.07176,0,0.147828,0.061423,0,-0.018616,0.031234,0,-0.410192,0.014821,0,-0.102308,0.057619,0,-0.146138,0.026729,0,0.095677,0.058761,133385,,,4654659850595997440,1.954,0.027,282.3291124186166,-34.36522826321661,75.53997100638,-70.91727966797,4.831E-4,4.016E-4,79.78,4654659850595997440,75.53999958708,0.0224,-70.91727984432,0.0189,0.0197,0.0204,0.9653,2.103,2.102,0.03,-0.04,0.025,346,0.4873,359.96,0.0,2.177E-15,31,,,27,1.018,false,14964.7,4.65566,15.2497,5167.74,11.0649,16.055292,13991.7,14.383216,1.28,1.672076,,,0,,,,,493661188,,0.002776,0.003632,0.00398,15.2497,0.002776,14964.7,-0.011,0.4807,0.4044,0.0647,0.157486
2M05014071-7054588,6,5485,75.419635,-70.916344,297.398,0,246.042999,0.004758,0.164189,0.011204,768,4081.29,71.25,33554944,0.2986,0.0585,256,3.558607,3.946467,65536,,0,-0.493102,0.00850034,0,-0.044858,0.008285,12.2659,"Mg_b ",0,0,-0.14544,0.008548,0,-0.1424,0.01626,0,0.22579,0.015544,0,-0.006433,0.009739,0,-0.188914,0.04084,0,0.065675,0.012803,0,-0.415512,0.019845,0,-0.049411,0.011125,0,0.269257,0.048996,0,0.118304,0.038004,0,0.062,0.03744,0,0.053184,0.014555,512,,,512,,,0,-0.285707,0.038246,0,0.088688,0.034981,512,,,0,-0.536392,0.010019,0,-0.198138,0.031528,0,-0.147828,0.016063,512,,,133385,,,4654660533482401024,1.651,-0.149,282.34181042786696,-34.4031629336645,75.4196175927,-70.91635853197,5.094E-4,4.552E-4,83.55,4654660533482401024,75.4196468963,0.0267,-70.91635831449,0.0216,-0.0277,0.0237,-1.1686,2.156,2.156,0.032,0.049,0.028,363,44.3539,3204.47,0.26,50.06,31,,,28,3.053,false,96945.4,68.9457,13.221049,33120.3,97.9223,14.038308,95001.6,12.303569,1.322,1.734739,246.72,1.02,5,5500.0,4.5,,,493661424,,0.002861,0.004253,0.004239,13.221049,0.002861,96945.4,0.022,0.5088,0.4559,0.0252,0.056184
2M05022690-7048058,5,5508,75.612118,-70.801613,91.224,0,245.742996,0.016588,0.123014,0.04104,512,3957.156,87.267,33554944,0.6252,0.0554,0,2.279449,4.341243,65536,,0,-0.656052,0.0148102,0,0.062156,0.012866,1.99986,"Mg_b ",0,0,-0.22138,0.013763,0,-0.32511,0.026497,0,0.2626,0.024218,0,0.081595,0.016076,0,0.132326,0.066744,0,0.100132,0.021932,0,-0.200062,0.038049,0,0.027971,0.018918,0,0.453107,0.079342,0,0.397184,0.070286,512,,,0,0.112808,0.028851,512,,,512,,,0,-0.202947,0.066305,0,0.107878,0.065004,512,,,0,-0.658152,0.017273,0,-0.175408,0.056086,0,-0.101208,0.031101,512,,,133385,,,4654662461935736064,2.164,-0.07,282.18668484553865,-34.375606260575886,75.61214612063,-70.80166006901,6.15E-4,4.858E-4,79.94,4654662461935736064,75.61217354436,0.0297,-70.80166022992,0.022,-0.0011,0.0252,-0.0446,2.029,2.029,0.038,-0.036,0.031,309,-0.126,308.27,0.0,0.0,31,,,26,0.994,false,11004.2,5.6849,15.583471,3606.35,27.4094,16.445871,11054.4,14.639061,1.332,1.80681,,,0,,,,,493669706,,0.002812,0.008711,0.004795,15.583471,0.002812,11004.2,0.023,0.6114,0.4902,0.0816,0.172688
2M05020354-7045032,5,5508,75.514769,-70.750893,75.841,0,218.641998,0.018595,0.048116,0.03853,512,3987.382,90.132,33554944,0.7142,0.053,0,2.420305,3.984028,65536,,0,-0.509292,0.0145289,0,0.050728,0.012367,1.69852,"Mg_b ",0,0,-0.24032,0.013314,0,-0.28736,0.026122,0,0.29693,0.023107,0,0.059697,0.016122,0,-0.050714,0.065012,0,0.159222,0.021669,0,-0.279272,0.040188,0,0.012388,0.01891,0,0.130197,0.080203,0,0.236714,0.067909,512,,,0,0.069115,0.027186,512,,,512,,,0,-0.024927,0.067734,0,0.087238,0.063813,512,,,0,-0.515052,0.016838,0,-0.037978,0.056169,0,-0.061708,0.029917,512,,,131337,,,4654663424008388992,2.123,-0.02,282.13884183106813,-34.42078913868007,75.51479228501,-70.75088987507,5.81E-4,4.866E-4,84.56,4654663424008388992,75.51482029179,0.0281,-70.75089013881,0.0234,-0.0378,0.0249,-1.5152,2.078,2.077,0.036,-0.059,0.03,372,-1.519,337.21,0.0,0.0,31,,,27,0.944,false,8993.23,3.82643,15.802577,2851.46,7.56496,16.700872,8861.35,14.879147,1.302,1.821726,,,0,,,,,493670701,,0.002794,0.00401,0.004042,15.802577,0.002794,8993.23,-0.008,0.5802,0.4875,0.0336,0.029837
2M05003265-7105181,7,5557,75.136054,-71.088371,104.073,0,236.880997,0.009258,0.0,0.009258,512,3849.541,80.051,33554944,0.0799,0.0514,0,2.805692,3.805918,65536,,0,-0.431122,0.0131242,0,0.006948,0.01088,4.8502,"Mg_a ",0,0,-0.33582,0.009537,0,-0.39163,0.019379,0,0.4783,0.018166,0,0.004662,0.012187,512,,,0,0.096771,0.018793,0,-0.285572,0.03541,0,-0.052022,0.016195,0,0.091737,0.061027,0,-0.060012,0.054767,512,,,0,0.146358,0.021328,512,,,512,,,0,0.048653,0.048923,0,0.104598,0.049543,512,,,0,-0.465892,0.015605,0,-0.012278,0.041408,0,-0.094048,0.025154,512,,,133385,,,4654663733246625920,2.117,0.021,282.5739620378742,-34.44114270735534,75.13610651467,-71.08837929472,2.726E-4,2.397E-4,179.31,4654663733246625920,75.13613539432,0.0116,-71.0883796644,0.0131,-0.0053,0.0118,-0.4459,2.108,2.106,0.015,-0.083,0.017,348,0.3917,328.11,0.0,2.17E-15,31,,,27,1.014,false,55725.1,49.1432,13.822241,14700.9,62.7095,14.920181,60400.9,12.795287,1.348,2.124894,,,0,,,,,493658703,,0.002917,0.005407,0.004338,13.822241,0.002917,55725.1,-0.005,0.2397,0.2726,-0.0031,0.068163
2M05003265-7105181,7,5485,75.136054,-71.088371,288.798,0,236.871994,0.003504,0.079695,0.008183,512,3857.175,66.181,33554944,0.22,0.0546,0,2.767897,3.786948,65536,,0,-0.422582,0.00908919,0,0.006421,0.008175,12.4853,"Mg_b ",0,0,-0.30636,0.006546,0,-0.38088,0.013167,0,0.44561,0.013227,0,-0.002607,0.008115,0,0.016646,0.035525,0,0.112021,0.012939,0,-0.310611,0.021614,0,-0.060382,0.01105,0,0.184577,0.041068,0,0.073013,0.03583,512,,,0,0.103769,0.01349,512,,,512,,,0,0.055063,0.030818,0,0.091228,0.031519,512,,,0,-0.458912,0.011019,0,-0.043238,0.026207,0,-0.132468,0.016216,512,,,133385,,,4654663733246625920,2.117,0.021,282.5739620378742,-34.44114270735534,75.13610651467,-71.08837929472,2.726E-4,2.397E-4,179.31,4654663733246625920,75.13613539432,0.0116,-71.0883796644,0.0131,-0.0053,0.0118,-0.4459,2.108,2.106,0.015,-0.083,0.017,348,0.3917,328.11,0.0,2.17E-15,31,,,27,1.014,false,55725.1,49.1432,13.822241,14700.9,62.7095,14.920181,60400.9,12.795287,1.348,2.124894,,,0,,,,,493658703,,0.002917,0.005407,0.004338,13.822241,0.002917,55725.1,-0.005,0.2397,0.2726,-0.0031,0.068163
2M05003833-7059205,5,5508,75.159747,-70.989029,101.82,0,227.212997,0.010851,0.821411,0.024382,512,3749.231,81.709,33554944,0.2487,0.0563,0,2.9913,4.901938,65536,,0,-0.863662,0.0177454,0,0.020041,0.0147,3.84964,"Mg_b ",0,0,-0.23537,0.013109,0,-0.2987,0.025323,0,0.013255,0.025353,0,-0.029713,0.015561,512,,,0,0.090687,0.024741,0,-0.389111,0.041657,0,-0.138418,0.020715,0,0.345197,0.075004,0,0.176514,0.078749,512,,,0,0.108348,0.033862,512,,,512,,,0,-0.018277,0.060353,0,0.096838,0.069037,512,,,0,-0.867822,0.021299,0,0.030222,0.054339,0,-0.071078,0.037438,512,,,131337,,,4654664523521032832,1.774,0.22,282.4560957499404,-34.46309102463828,75.15973219683,-70.98903018716,7.174E-4,5.993E-4,114.75,4654664523521032832,75.15975698325,0.0296,-70.98903006278,0.0297,0.0261,0.0284,0.9193,1.817,1.817,0.044,0.028,0.038,318,0.8942,348.66,0.0,0.0,31,,,25,1.035,false,8185.6,25.9134,15.904741,1932.23,28.8742,17.123394,9417.25,14.813086,1.387,2.310309,,,0,,,,,493662017,,0.004405,0.016463,0.007742,15.904741,0.004405,8185.6,0.008,0.6981,0.6216,-0.1362,0.017878
