ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M01033024-7602340,8,5500,15.876019,-76.042801,65.9809,0,175.774002,0.044944,0.28186,0.127972,512,4159.833,104.038,33554944,1.1073,0.0659,0,2.249831,5.969997,65536,,0,-1.200562,0.0202598,0,-0.039466,0.019263,1.8706,GKg_a,0,0,-0.46415,0.030651,0,-0.5861,0.05211,0,0.001634,0.046449,0,-0.020711,0.02966,0,0.194576,0.121181,0,0.017162,0.03171,0,-0.537871,0.045587,0,-0.167268,0.027257,0,-0.421113,0.139763,0,0.661824,0.124573,0,-0.10931,0.120815,0,0.074015,0.058361,512,,,256,,,257,,,0,0.175098,0.119681,0,-0.279296,0.069355,0,-1.187762,0.022808,0,-0.148228,0.108723,0,-0.132068,0.051949,0,0.389597,0.117364,131072,,,4636399706925985152,0.762,-1.262,301.9673504296183,-41.06284511160272,15.8760507466,-76.04280543028,7.183E-4,6.304E-4,98.33,4636399706925985152,15.87606229941,0.0359,-76.04281035309,0.0317,-0.0552,0.0376,-1.4654,1.273,0.627,0.044,-1.108,0.039,385,0.9531,423.79,0.0,0.0,31,,,28,1.034,false,4808.59,2.92629,16.482323,1689.12,15.0444,17.269388,4461.98,15.624077,1.279,1.645311,,,0,,,,,491398039,,0.002833,0.010065,0.004714,16.482323,0.002833,4808.59,-0.009,0.7166,0.6324,-0.0375,0.031847
2M01012761-7604180,8,5500,15.365063,-76.071693,85.7257,0,118.396004,0.051153,0.473184,0.139233,512,4286.064,106.234,33554944,0.9454,0.0738,0,2.158937,6.981046,65536,,0,-1.467962,0.0206611,0,0.013585,0.021211,1.60546,GKg_a,0,0,-0.44427,0.040193,0,-1.2069,0.073609,0,0.11015,0.057702,0,0.067779,0.035118,256,,,0,0.068736,0.033111,0,-0.534671,0.041423,0,0.040132,0.028379,0,0.350587,0.161042,0,0.740784,0.141001,0,0.27699,0.130435,0,-0.087775,0.070013,512,,,0,0.250955,0.123688,0,0.334163,0.147506,0,0.117198,0.137145,0,-0.227296,0.080504,0,-1.462562,0.023003,0,-0.001928,0.128387,0,-0.005368,0.05693,0,0.780218,0.138181,0,-0.301325,0.100614,4636405964694597504,0.879,-1.361,302.13252300481804,-41.040999393523535,15.36512054438,-76.07169106103,5.804E-4,5.224E-4,104.63,4636405964694597504,15.36513753691,0.0286,-76.07169688244,0.0257,-0.0841,0.0302,-2.7887,1.601,0.92,0.035,-1.31,0.033,364,-0.6491,353.85,0.0,0.0,31,,,26,0.975,false,7773.51,3.7746,15.960824,2946.16,12.0923,16.665401,6905.32,15.149937,1.267,1.515465,,,0,,,,,491397578,,0.002805,0.005258,0.004212,15.960824,0.002805,7773.51,-0.005,0.5769,0.5263,-0.0515,0.050351
2M00590785-7602320,8,5500,14.782741,-76.042244,104.897,0,147.307999,0.026577,0.495693,0.07671,512,4166.71,95.027,33554944,0.7759,0.068,0,2.03437,5.976288,65536,,0,-1.202362,0.0170069,0,0.037913,0.016839,1.68171,GKg_a,0,0,-0.45327,0.025752,0,-0.40851,0.043488,0,0.10535,0.040107,0,0.037692,0.024514,0,-0.200354,0.102271,0,0.124172,0.02655,0,-0.448771,0.035927,0,0.060162,0.022723,0,0.480627,0.115985,0,0.243704,0.101942,0,-0.02951,0.096538,0,0.133588,0.047066,512,,,0,0.221745,0.100139,0,-0.132937,0.101625,0,-0.848302,0.096668,0,-0.256696,0.056117,0,-1.181262,0.01932,0,-0.272528,0.087662,0,-0.121968,0.042198,0,0.225187,0.09603,131072,,,4636409916064508928,1.065,-1.514,302.3166326417137,-41.07681639761645,14.78271952283,-76.0422707506,5.855E-4,5.235E-4,67.0,4636409916064508928,14.78273851847,0.0269,-76.04227725325,0.0239,0.0047,0.0273,0.1728,1.79,1.031,0.036,-1.463,0.034,328,0.8971,356.17,0.077,0.8334,31,,,24,1.034,false,10308.5,4.94673,15.654379,3717.47,11.7965,16.412922,9459.23,14.808256,1.278,1.604666,,,0,,,,,491397679,,0.002804,0.004433,0.004166,15.654379,0.002804,10308.5,-0.005,0.5764,0.5334,0.0804,0.098091
2M00591367-7559489,8,5500,14.806984,-75.996933,71.1459,0,178.589996,0.033301,0.577585,0.094707,512,4122.939,101.129,33554944,0.9127,0.0646,0,2.262299,5.77756,65536,,0,-1.144562,0.0195028,0,0.017335,0.018342,1.40172,GKg_a,0,0,-0.40505,0.027536,0,-0.31302,0.047585,0,-0.107673,0.042696,0,0.027283,0.027222,0,0.569616,0.112134,0,0.116472,0.030266,0,-0.285771,0.044319,0,0.017445,0.025978,0,1.250152,0.129133,0,-0.527856,0.115979,0,0.04449,0.113055,0,0.126618,0.053492,512,,,512,,,0,-0.659137,0.115409,0,0.020498,0.110533,512,,,0,-1.122962,0.022084,0,-0.101428,0.099296,0,-0.046668,0.04879,512,,,131584,,,4636410843777438336,0.553,-1.075,302.30646837739886,-41.12185773095405,14.80697814964,-75.99694794039,7.588E-4,7.389E-4,73.02,4636410843777438336,14.80699032646,0.0364,-75.99695301007,0.0333,0.0536,0.0377,1.4216,1.319,0.663,0.047,-1.141,0.047,340,1.3202,385.12,0.098,0.6823,31,,,25,1.05,false,5385.59,3.37314,16.359283,1867.15,10.0454,17.160591,5024.21,15.495227,1.28,1.665364,,,0,,,,,491397731,,0.002838,0.006474,0.004949,16.359283,0.002838,5385.59,-0.011,0.7571,0.7406,0.0149,0.054026
2M01005042-7556395,8,5500,15.210122,-75.944321,84.3422,0,211.272003,0.02252,0.541032,0.066848,512,3994.919,93.968,33554944,0.4865,0.0633,0,2.15546,5.752264,65536,,0,-1.137062,0.019198,0,-0.0091,0.017601,1.84523,"Mg_a ",0,0,-0.6221,0.022794,0,-0.85493,0.040434,0,0.12708,0.037743,0,-0.014334,0.023223,0,-0.316154,0.09952,0,-0.08908,0.028904,0,-0.792671,0.042639,0,-0.067583,0.02448,0,0.129487,0.110852,0,-0.452546,0.106669,512,,,0,0.027353,0.048683,512,,,512,,,0,-0.202537,0.096041,0,0.062398,0.098475,512,,,0,-1.101562,0.022149,0,-0.203228,0.084291,0,-0.191368,0.046355,512,,,131584,,,4636411462252720128,0.81,-1.071,302.17372031530766,-41.17008630072275,15.2101450923,-75.94429314654,6.515E-4,6.302E-4,68.7,4636411462252720128,15.21015916378,0.0329,-75.94429780167,0.0317,0.0336,0.0362,0.9279,1.299,0.769,0.04,-1.047,0.04,354,0.2253,368.98,0.0,0.0,31,,,29,1.008,false,5712.67,11.9695,16.295269,1772.87,18.8913,17.216852,5637.77,15.370128,1.297,1.846725,,,0,,,,,491397952,,0.003573,0.011901,0.006883,16.295269,0.003573,5712.67,-0.017,0.6487,0.633,0.0225,0.102285
2M01025858-7557227,8,5500,15.744107,-75.956306,68.5546,0,137.110001,0.039665,0.158425,0.116105,512,4302.85,105.442,33554432,1.3958,0.064,0,1.776479,5.200403,65536,,0,-0.964682,0.0171027,0,0.057869,0.016469,1.30233,GKg_a,0,0,-0.30153,0.027641,0,-0.34327,0.047095,0,-0.023193,0.040713,0,0.058165,0.027792,0,0.166726,0.106088,0,0.055678,0.027263,0,-0.489931,0.041402,0,0.082102,0.024012,0,-0.550373,0.130967,0,0.472904,0.102521,0,-0.16717,0.10162,0,0.041549,0.046124,512,,,0,0.392215,0.11945,0,0.324003,0.118431,0,-0.088662,0.101898,0,-0.170956,0.054713,0,-0.939102,0.019038,0,-0.194288,0.098358,0,-0.088028,0.041847,0,0.140118,0.10065,131072,,,4636412871001992448,1.073,-1.463,302.00264720228677,-41.15112035419427,15.74416848593,-75.95628778552,6.442E-4,5.724E-4,93.41,4636412871001992448,15.74418774254,0.031,-75.95629450354,0.0282,0.0044,0.0329,0.1324,1.841,1.051,0.04,-1.512,0.036,364,0.1731,377.69,0.0,0.0,31,,,29,1.006,false,6164.25,2.68466,16.212667,2292.18,12.124,16.93792,5524.61,15.392141,1.268,1.545778,,,0,,,,,491398367,,0.002796,0.006385,0.004331,16.212667,0.002796,6164.25,-0.008,0.644,0.5727,-0.0141,0.084763
2M01011432-7558132,8,5500,15.309674,-75.970337,82.3884,0,190.867996,0.021879,0.846845,0.061514,512,3985.5,92.464,33554944,0.6451,0.06,0,2.317181,5.168522,65536,,0,-0.954172,0.0176988,0,0.039421,0.015854,1.66253,"Mg_a ",0,0,-0.42018,0.019293,0,-0.40375,0.035291,0,-0.015369,0.03251,0,0.053258,0.020708,0,-0.288714,0.087363,0,0.129042,0.026524,0,-0.361531,0.041847,0,-0.042149,0.022644,0,0.845297,0.100059,0,0.599354,0.093139,512,,,0,0.060016,0.0409,512,,,512,,,0,-0.321397,0.085893,0,0.030598,0.086274,512,,,0,-0.940902,0.020468,0,-0.229788,0.074243,0,-0.157928,0.04072,512,,,131584,,,4636416238256356480,0.803,-1.0,302.14338737462975,-41.14290631314782,15.30969053473,-75.97032301683,6.633E-4,6.437E-4,84.75,4636416238256356480,15.30970460739,0.0327,-75.97032805123,0.0314,0.0183,0.0364,0.502,1.368,0.768,0.041,-1.133,0.041,375,-0.2709,377.22,0.0,0.0,31,,,28,0.989,false,5399.39,3.76759,16.356506,1749.01,8.59225,17.231564,5262.01,15.445016,1.298,1.786548,,,0,,,,,491397901,,0.002858,0.00602,0.004468,16.356506,0.002858,5399.39,-0.008,0.6631,0.6439,0.0055,0.052367
2M01030994-7551057,8,5500,15.791452,-75.851593,73.2151,0,196.052002,0.041326,0.486983,0.106095,512,4349.567,105.708,33554432,1.3034,0.0649,0,2.151642,5.194503,65536,,0,-0.962742,0.0165867,0,-0.012709,0.016198,1.39454,GKg_a,0,0,-0.32596,0.028096,0,-0.16266,0.047294,0,0.02559,0.040938,0,-0.008125,0.028056,0,-0.297584,0.105511,0,0.052526,0.026576,0,-0.451002,0.039868,0,-0.098091,0.0235,0,0.634437,0.131384,0,-0.112686,0.100146,0,0.02856,0.098866,0,0.023564,0.045166,0,-0.154139,0.048529,0,-0.093825,0.117778,0,-0.012267,0.118769,0,-0.097932,0.100302,0,-0.150926,0.053323,0,-0.947332,0.018408,0,-0.695058,0.098322,0,-0.153198,0.040602,0,0.150328,0.099662,131337,,,4636418707861614592,1.028,-1.417,301.9789960550097,-41.25495252809599,15.79143395719,-75.85158534274,6.262E-4,5.735E-4,83.98,4636418707861614592,15.79145135102,0.0315,-75.85159125188,0.0295,6.0E-4,0.0337,0.0166,1.638,0.957,0.039,-1.33,0.036,360,0.8366,392.56,0.068,0.406,31,,,29,1.031,false,6144.87,2.56713,16.216084,2369.77,10.2326,16.901777,5346.62,15.427697,1.256,1.47408,,,0,,,,,491401446,,0.002792,0.005456,0.004302,16.216084,0.002792,6144.87,-0.011,0.6257,0.5741,0.0184,0.031811
2M01043271-7545208,8,5500,16.136325,-75.755791,91.644,0,185.697006,0.022976,0.345516,0.069344,512,4061.892,95.152,33554944,0.8007,0.0653,0,2.493389,5.917832,65536,,0,-1.185562,0.0186831,0,0.029134,0.01767,1.45754,"Mg_a ",0,0,-0.38419,0.024708,0,-0.32764,0.04288,0,0.065963,0.039743,0,0.037091,0.024345,0,0.285096,0.103473,0,0.098642,0.028582,0,-0.284071,0.040559,0,0.025188,0.024287,0,0.455357,0.115765,256,,,0,-0.02971,0.103855,0,0.130048,0.049792,512,,,512,,,0,-0.219737,0.10115,0,-0.195902,0.100862,512,,,0,-1.174862,0.0214,0,-0.247628,0.088259,0,-0.100668,0.046003,512,,,131584,,,4636420258345722496,0.466,-1.185,301.85846518507253,-41.345130358962045,16.13633756644,-75.75579231972,7.335E-4,5.533E-4,87.03,4636420258345722496,16.13634870558,0.0312,-75.75579769691,0.0279,-0.0099,0.034,-0.2921,1.358,0.617,0.046,-1.21,0.035,358,1.2026,400.09,0.0,0.0,31,,,25,1.045,false,6507.87,4.30321,16.153769,2156.75,12.462,17.004042,6213.09,15.264626,1.286,1.739416,,,0,,,,,491403559,,0.002847,0.006866,0.004586,16.153769,0.002847,6507.87,-0.014,0.733,0.5539,0.0295,0.012103
2M01072347-7600423,8,5500,16.8478,-76.011765,73.8341,0,187.912003,0.046246,0.565237,0.128888,512,4235.869,105.625,33554944,1.2338,0.0697,0,2.185093,6.422228,65536,,0,-1.325361,0.0203318,0,0.054109,0.020131,1.49149,GKg_b,0,0,-0.49923,0.035335,0,-0.63452,0.057837,0,0.16812,0.051856,0,0.085055,0.032475,0,0.481746,0.131777,0,0.063971,0.032286,0,-0.483171,0.043367,0,0.086172,0.02776,0,0.065587,0.150946,256,,,0,0.20159,0.125277,0,0.240468,0.063655,512,,,0,0.210175,0.124309,0,-0.142637,0.137635,0,-0.871702,0.128133,0,-0.233296,0.074308,0,-1.301862,0.022727,0,-0.106428,0.118778,0,-0.110968,0.054058,0,0.609527,0.127468,131329,,,4636421254778114304,0.916,-1.507,301.6539561765314,-41.0768768112026,16.84791921323,-76.01178512032,6.821E-4,6.168E-4,56.89,4636421254778114304,16.84793630912,0.0317,-76.01179150928,0.0303,-0.0025,0.0346,-0.0734,1.712,0.93,0.041,-1.438,0.04,379,0.5121,403.39,0.0,0.0,31,,,28,1.018,false,5777.29,3.4536,16.283056,2070.51,10.1784,17.04835,5308.88,15.435389,1.277,1.612961,,,0,,,,,491399589,,0.002831,0.006023,0.004616,16.283056,0.002831,5777.29,-0.007,0.6633,0.637,0.0918,0.126524
2M01085248-7554260,8,5500,17.218689,-75.907234,87.9699,0,163.240997,0.058326,1.05591,0.152284,512,4203.561,107.693,33554944,0.6135,0.0813,0,2.742711,8.942954,65536,,0,-1.891262,0.0260486,0,0.137329,0.027411,1.50699,GKg_b,0,0,-0.74832,0.054759,0,-0.47807,0.082612,4096,,,0,0.159085,0.043273,257,,,0,0.170442,0.041481,0,-0.382771,0.045388,0,0.131082,0.034575,0,-0.003713,0.194828,0,-0.021485,0.195346,0,0.39239,0.172127,0,0.078547,0.105434,512,,,0,0.315225,0.133313,0,0.212763,0.18073,0,0.491598,0.184784,0,-0.055096,0.119033,0,-1.891262,0.029128,257,,,0,0.059732,0.079389,0,-0.132192,0.187334,131329,,,4636423350722080256,0.891,-1.042,301.5230133295447,-41.1732823525657,17.21872964243,-75.90721964211,6.656E-4,5.878E-4,52.83,4636423350722080256,17.21874364744,0.0313,-75.90722439777,0.0285,-0.0698,0.0338,-2.0622,1.317,0.767,0.039,-1.07,0.039,363,-1.0942,341.28,0.0,0.0,31,,,26,0.958,false,6867.88,13.724,16.09531,2339.73,29.5086,16.91563,6455.97,15.222992,1.281,1.692638,,,0,,,,,491400219,,0.003507,0.013975,0.006888,16.09531,0.003507,6867.88,-0.013,0.6383,0.6173,0.1192,0.062777
2M01061627-7552554,8,5500,16.567805,-75.882057,72.3486,0,160.147003,0.050274,0.440493,0.141977,512,4306.544,105.153,33554944,1.1813,0.0658,0,1.868056,5.462629,65536,,0,-1.048762,0.0174317,0,0.039597,0.017033,1.23642,GKg_b,0,0,-0.43064,0.029249,0,-0.58572,0.049116,0,0.20958,0.042888,0,0.039517,0.028674,0,0.100906,0.110529,0,0.088872,0.02783,0,-0.427071,0.040727,0,0.021636,0.024407,0,0.187087,0.134434,0,0.184994,0.106775,0,0.04839,0.104444,0,0.052978,0.048817,512,,,0,0.047955,0.118725,0,-0.006837,0.121645,0,-0.796302,0.105784,0,-0.209696,0.057577,0,-1.036762,0.019405,0,-0.032428,0.101788,0,-0.097468,0.043445,0,0.061448,0.104983,131072,,,4636426546177982720,0.866,-1.361,301.7302936614992,-41.21156843579468,16.56779704666,-75.88205818436,6.344E-4,5.694E-4,65.55,4636426546177982720,16.56781461401,0.0297,-75.88206446991,0.0296,-0.0713,0.0331,-2.1519,1.712,0.964,0.039,-1.414,0.036,338,-1.0851,317.15,0.0,0.0,31,,,24,0.957,false,6693.89,2.94936,16.12317,2518.14,9.39546,16.835844,5937.68,15.313854,1.263,1.52199,,,0,,,,,491399894,,0.002797,0.004919,0.004151,16.12317,0.002797,6693.89,-0.01,0.6237,0.581,0.0814,0.008183
2M01105395-7540394,8,5500,17.724826,-75.677628,65.7089,0,158.307999,0.032771,0.362686,0.095532,512,4295.519,101.56,33554432,1.5201,0.0576,0,1.701767,4.153088,65536,,0,-0.580322,0.0141719,0,-0.050166,0.013076,1.54668,GKg_c,0,0,-0.38108,0.019402,0,-0.88978,0.035144,0,0.039723,0.029587,0,-0.051935,0.021695,0,0.169746,0.079949,0,0.002667,0.022412,0,-0.482412,0.038936,0,-0.088375,0.020088,0,0.005517,0.104786,0,0.367644,0.075911,0,-0.25772,0.078857,0,-0.063398,0.031484,512,,,0,0.135915,0.10905,0,-0.634507,0.092818,0,-0.033112,0.07609,0,-0.186856,0.038387,0,-0.560492,0.015847,0,-0.271758,0.074579,0,-0.183548,0.031293,0,-0.630862,0.074131,131072,,,4636435617148647680,1.137,-1.286,301.32935801366557,-41.39001108921708,17.72477074265,-75.67764954711,8.051E-4,7.498E-4,99.57,4636435617148647680,17.72478950735,0.0378,-75.67765580601,0.0326,0.0339,0.0394,0.8619,1.753,1.044,0.049,-1.408,0.047,331,0.2419,345.56,0.0,2.226E-15,31,,,26,1.008,false,5373.49,2.74718,16.361725,1973.87,11.0659,17.100248,4845.38,15.534575,1.269,1.565674,,,0,,,,,491404367,,0.002811,0.006696,0.004449,16.361725,0.002811,5373.49,-0.009,0.8036,0.7514,-0.0233,0.091862
2M01111046-7539549,8,5500,17.793586,-75.66526,84.4497,0,172.162003,0.03259,0.341097,0.090314,512,4214.563,98.931,33554944,1.2507,0.0636,0,2.05414,5.222754,65536,,0,-0.972012,0.0163284,0,-0.009083,0.015666,1.59937,GKg_c,0,0,-0.35557,0.02392,0,-0.40267,0.041508,0,0.029559,0.036735,0,-0.016134,0.024192,0,-1.121644,0.096146,0,0.044645,0.025658,0,-0.385262,0.038429,0,-0.033993,0.022356,0,0.326897,0.115385,0,0.575434,0.094521,0,0.06363,0.092986,0,0.04522,0.042018,512,,,0,0.523025,0.107131,0,-0.919727,0.102135,0,0.065208,0.091724,0,-0.213186,0.050457,0,-0.959872,0.018406,0,-0.132618,0.085698,0,-0.201258,0.039049,0,0.192667,0.090288,131072,,,4636435651508384384,0.712,-1.519,301.3051199671902,-41.400591069500365,17.79354908849,-75.66526544376,7.699E-4,7.131E-4,104.65,4636435651508384384,17.79356614575,0.0357,-75.66527184221,0.0313,-0.0745,0.0374,-1.9935,1.725,0.95,0.047,-1.44,0.045,324,1.1907,362.97,0.126,1.347,31,,,26,1.046,false,6554.29,3.22916,16.146051,2374.55,10.2741,16.899588,5943.79,15.312737,1.269,1.58685,,,0,,,,,491404374,,0.002807,0.005464,0.004228,16.146051,0.002807,6554.29,-0.012,0.7664,0.7169,-0.0375,0.038294
2M01070124-7547437,8,5500,16.755196,-75.795479,89.6874,0,152.393997,0.022155,0.702082,0.060999,512,3963.227,91.377,33554944,0.5787,0.0621,0,2.389736,5.559359,65536,,0,-1.078762,0.0184648,0,0.015058,0.016742,1.95961,"Mg_c ",0,0,-0.46385,0.020479,0,-0.55281,0.036867,0,0.12848,0.034706,0,-0.013208,0.021352,0,0.191806,0.091923,0,0.084272,0.027541,0,-0.500071,0.041411,0,-0.01974,0.023306,0,0.439137,0.102384,0,0.399374,0.099003,512,,,0,0.056058,0.044523,512,,,512,,,0,-0.142237,0.08759,0,-0.119102,0.090743,512,,,0,-1.048662,0.021428,0,-0.106128,0.07692,0,-0.150968,0.043452,512,,,131584,,,4636438984403104000,0.596,-1.15,301.66046159471534,-41.29428039928443,16.75523594019,-75.79548808466,6.268E-4,6.099E-4,75.41,4636438984403104000,16.75524780668,0.0319,-75.79549314056,0.0302,0.0482,0.0362,1.3316,1.313,0.655,0.039,-1.138,0.038,359,0.5497,382.49,0.0,0.0,31,,,28,1.02,false,6621.35,9.6433,16.135,2057.1,18.3075,17.0554,6640.84,15.192338,1.314,1.863063,,,0,,,,,491403618,,0.003177,0.010057,0.006128,16.135,0.003177,6621.35,-0.003,0.6257,0.611,0.0133,0.048109
2M01084948-7543112,8,5500,17.206169,-75.719795,68.921,0,184.425003,0.038258,0.422106,0.105825,512,4072.767,98.471,33554944,0.9311,0.0614,0,1.90726,5.324106,65536,,0,-1.004862,0.0185741,0,0.018279,0.01696,1.35108,"Mg_b ",0,0,-0.34383,0.023267,0,-0.28734,0.041543,0,0.016874,0.037218,0,0.011646,0.024177,0,-0.814504,0.099585,0,0.050289,0.028467,0,-0.463121,0.044206,0,-0.028686,0.024482,0,-0.127963,0.116019,0,0.537774,0.104111,0,-0.05296,0.103451,0,0.051288,0.046539,512,,,512,,,0,-0.938287,0.102314,0,-0.053352,0.098574,512,,,0,-0.991712,0.021176,0,-0.157178,0.087533,0,-0.102618,0.044465,512,,,131584,,,4636441114706793472,0.709,-1.073,301.50466808663026,-41.360238639840674,17.20616894744,-75.71978557095,8.535E-4,8.054E-4,87.2,4636441114706793472,17.20618217095,0.0439,-75.71979046742,0.0391,0.0075,0.0471,0.1587,1.324,0.734,0.053,-1.102,0.05,297,-0.2082,298.87,0.0,0.0,31,,,26,0.99,false,4599.22,3.40025,16.530655,1596.41,9.4292,17.330685,4316.26,15.660126,1.286,1.670559,,,0,,,,,491404149,,0.00287,0.006994,0.004862,16.530655,0.00287,4599.22,-0.006,0.8534,0.8056,0.0057,0.033945
2M01050424-7545352,8,5500,16.267707,-75.759804,70.3792,0,194.001007,0.047584,1.82833,0.133757,512,4329.286,109.951,33554944,1.0636,0.0707,0,2.365756,6.379909,65536,,0,-1.314062,0.0202806,0,-0.046398,0.020372,1.15981,GKg_a,0,0,-0.44588,0.038927,0,-0.3622,0.062432,0,0.66347,0.055172,0,-0.040269,0.035456,0,0.242846,0.138675,0,0.119922,0.032649,0,-0.193471,0.043813,0,-0.063759,0.028358,0,0.498707,0.16291,0,0.397094,0.135416,0,-0.14661,0.128603,0,-0.041102,0.065744,512,,,0,-0.191745,0.130996,0,0.131263,0.150456,0,-0.364902,0.134133,0,-0.310596,0.075879,0,-1.305862,0.022437,0,-0.233928,0.128559,0,-0.117168,0.054635,0,0.542168,0.134382,131337,,,4636442901413306880,0.579,-1.069,301.81588531113516,-41.338892936843386,16.26776181451,-75.75982686796,6.747E-4,6.016E-4,86.15,4636442901413306880,16.26777222914,0.0312,-75.75983221572,0.0297,-0.0176,0.0346,-0.5077,1.334,0.576,0.042,-1.203,0.037,385,-0.0967,392.44,0.0,0.0,31,,,28,0.996,false,5763.49,2.56026,16.285652,2218.42,9.39624,16.973433,5044.92,15.49076,1.26,1.482673,,,0,,,,,491403556,,0.002797,0.005379,0.004329,16.285652,0.002797,5763.49,-0.008,0.6744,0.602,0.0154,0.09557
2M01052998-7544255,6,5500,16.374927,-75.740433,163.781,0,174.591995,0.008618,0.198288,0.021107,512,3893.516,74.993,33554944,0.2358,0.064,0,2.714189,5.45305,65536,,0,-1.045762,0.0135992,0,-0.040307,0.012889,4.00295,"Mg_b ",0,0,-0.49673,0.013272,0,-0.61608,0.024115,0,0.035448,0.024654,0,-0.046327,0.0139,0,-0.094054,0.063085,0,0.009368,0.019749,0,-0.472371,0.027375,0,-0.099526,0.016481,0,0.185187,0.06728,0,0.464384,0.066064,512,,,0,0.078548,0.028684,512,,,512,,,0,-0.562937,0.053418,0,-0.041002,0.058126,512,,,0,-1.023362,0.016224,0,-0.218928,0.047682,0,-0.151268,0.029368,512,,,131584,,,4636443034556521728,1.015,-1.41,301.77897209334174,-41.35632490187751,16.37494083785,-75.74042394208,4.221E-4,3.519E-4,90.24,4636443034556521728,16.37495884639,0.0206,-75.74043042151,0.0175,0.0162,0.0218,0.7435,1.767,0.998,0.026,-1.458,0.022,343,1.0192,367.16,0.0,0.0,31,,,26,1.038,false,17380.4,25.8899,15.087218,5282.77,33.2289,16.031387,17486.8,14.141119,1.31,1.890268,,,0,,,,,491403597,,0.003195,0.007377,0.005393,15.087218,0.003195,17380.4,-0.01,0.4221,0.3519,-0.0015,0.034841
2M01111472-7536206,8,5500,17.811334,-75.605736,96.2062,0,177.990005,0.022014,0.539187,0.063441,512,4059.026,92.069,33554944,0.9205,0.0624,0,2.253305,5.313837,65536,,0,-1.001562,0.0165781,0,0.004908,0.015468,2.02069,"Mg_c ",0,0,-0.40578,0.020261,0,-0.42127,0.03618,0,0.12243,0.033276,0,0.016746,0.02094,0,-1.060664,0.087871,0,0.104322,0.025264,0,-0.381282,0.037852,0,-0.028988,0.021631,0,0.168077,0.10088,0,0.557494,0.090539,0,0.13045,0.088638,0,0.03074,0.040009,512,,,512,,,0,-0.362547,0.086845,0,0.019238,0.084656,512,,,0,-0.985452,0.019058,0,-0.264938,0.074598,0,-0.092078,0.038657,512,,,131584,,,4636449223605032064,1.171,-1.312,301.291158167535,-41.45935256469195,17.81132149434,-75.60574033934,7.152E-4,6.561E-4,111.59,4636449223605032064,17.81134207234,0.0337,-75.60574630469,0.0295,0.0059,0.0349,0.1691,1.768,1.151,0.043,-1.342,0.041,331,1.3826,375.69,0.07,0.4318,31,,,25,1.054,false,6667.84,5.35183,16.127403,2229.72,11.5656,16.967916,6323.47,15.245507,1.283,1.722409,,,0,,,,,491411190,,0.00289,0.006285,0.004781,16.127403,0.00289,6667.84,-0.015,0.7075,0.6644,-0.059,0.019217
